title,summary,url,annotation
Kathu Solar Park,"Kathu Solar Park is a concentrated solar power (CSP) thermal energy power plant, located near Kathu in the Northern Cape province of South Africa.
It has a capacity of 100.0 megawatts (MW), and full-load molten storage capacity of 4.5 hours. It covers an area of approximately 800 hectares (1,977 acres).
The project shareholders, led by Engie include the Public Investment Corporation, SIOC Community Development Trust, Development Bank of Southern Africa, Investec, Lereko Metier and the Kathu Trust. The plant was constructed by the consortium formed by Acciona and SENER, acting as Engineering, Procurement and Construction (EPC) provider.
The plant began commercial operations in January 2019, and currently supplies power for an estimated 179,000 households in South Africa.",https://en.wikipedia.org/wiki/Kathu_Solar_Park,Not an Event
Paris Historic District,"Paris Historic District is a national historic district located at Paris, Fauquier County, Virginia.  It encompasses 53 contributing resources in the rural village of Paris.  The district includes primarily residences, although the district also includes some commercial buildings, churches, a former school, and a
cemetery. Fifty-two of the 53 contributing resources are already listed as part of the Crooked Run Valley Rural Historic District.  Notable buildings include ""Wagoner's Stand"" (c. 1820), the Josiah Murray House (c. 1820), the William Peck House, Old Paris Meeting House (c. 1830), the Willis-Carr House (c. 1840), the former Rogers Store (c. 1850), and Trinity United Methodist Church (1892).

It was listed on the National Register of Historic Places in 2007.",https://en.wikipedia.org/wiki/Paris_Historic_District,Not an Event
"Kiel Township, Lake of the Woods County, Minnesota","Kiel Township is a township in Lake of the Woods County, Minnesota, United States. The population was one at the 2010 census.","https://en.wikipedia.org/wiki/Kiel_Township,_Lake_of_the_Woods_County,_Minnesota",Not an Event
"Moenave, Arizona","Moenave, also known as Moa Ave, is a populated place situated in Coconino County, Arizona, United States. It was officially named Moenave as a result of a Board on Geographic Names decision in 1971. Moenave has an estimated elevation of 4,774 feet (1,455 m) above sea level.
Moenave became a notable destination after the completion of U.S. Route 160 through Arizona. During construction, it was discovered that a large concentration of dinosaur tracks have been preserved in what was once a shallow marshland. It is apparent that the area dried very quickly, turning the mud along with the dinosaur tracks into hardened rock, preserving them for millions of years. Well defined tracks made by Tyrannosaurus Rex, Velociraptor, Pterodactylus, and many others species can be found at the site. In addition to the tracks, poorly preserved remains of dinosaur bones and raptor claws can be found in the area. The best preserved fossils discovered in Moenave were removed by paleontologists to be displayed in museums. Residents of Moenave regularly offer guided tours of the area and are very knowledgeable of the different species that once trekked their land.

","https://en.wikipedia.org/wiki/Moenave,_Arizona",Not an Event
Discodoris erubescens,"Discodoris erubescens is a species of sea slug, a dorid nudibranch, shell-less marine gastropod mollusks in the family Discodorididae.

",https://en.wikipedia.org/wiki/Discodoris_erubescens,Not an Event
Metagentiana,"Metagentiana is a genus of flowering plants belonging to the family Gentianaceae.
Its native range is Central and Southern China to Northern Indo-China.
Species:

Metagentiana alata (T.N.Ho) T.N.Ho & S.W.Liu
Metagentiana australis (Craib) T.N.Ho & S.W.Liu
Metagentiana eurycolpa (C.Marquand) T.N.Ho & S.W.Liu
Metagentiana expansa (Harry Sm.) T.N.Ho & S.W.Liu
Metagentiana gentilis (Franch.) T.N.Ho & S.W.Liu
Metagentiana leptoclada (Balf.f. & Forrest) T.N.Ho & S.W.Liu
Metagentiana melvillei (S.Moore) T.N.Ho & S.W.Liu
Metagentiana primuliflora (Franch.) T.N.Ho & S.W.Liu
Metagentiana pterocalyx (Franch.) T.N.Ho & S.W.Liu
Metagentiana rhodantha (Franch.) T.N.Ho & S.W.Liu
Metagentiana serra (Franch.) T.N.Ho, S.W.Liu & Shi L.Chen
Metagentiana villifera (H.W.Li ex T.N.Ho) T.N.Ho & S.W.Liu",https://en.wikipedia.org/wiki/Metagentiana,Not an Event
Fluperolone acetate,Fluperolone acetate is a corticosteroid. It has been used topically.,https://en.wikipedia.org/wiki/Fluperolone_acetate,Not an Event
Cactus Cafe,"The Cactus Café is a live music venue and bar on the campus of The University of Texas at Austin. Located in Austin, Texas, a city frequently referred to as ""the live music capital of the world,"" a number of well-known artists have played in the Cactus, and Billboard Magazine named it as one of fifteen ""solidly respected, savvy clubs"" in the United States, ""from which careers can be cut, that work with proven names and new faces.""

",https://en.wikipedia.org/wiki/Cactus_Cafe,Not an Event
List of World Heritage Sites in North Korea,"The United Nations Educational, Scientific and Cultural Organization (UNESCO) World Heritage Sites are places of importance to cultural or natural heritage as described in the UNESCO World Heritage Convention, established in 1972. Cultural heritage consists of monuments (such as architectural works, monumental sculptures, or inscriptions), groups of buildings, and sites (including archaeological sites). Natural heritage is defined as physical and biological formations, geological and physiographical formations (including habitats of threatened flora and fauna), and sites which are important from the point of view of scientific research, conservation or natural aesthetic.
North Korea, officially the Democratic People's Republic of Korea, ratified the convention on 21 July 1998, making its sites eligible for inclusion on the list. As of 2022, North Korea has two cultural sites on the list: the Complex of Koguryo Tombs, inscribed in 2004; and Historic Monuments and Sites in Kaesong, in 2013. In addition, the North Korean government has put five sites on its tentative list in 25 May 2000, meaning they intend to nominate them as World Heritage Sites sometime in the future. In February 2023, a proposal to update the list was approved, with Mt. Kumgang and the Relics in and around the Mountain seeing preparation for potential nomination starting in May 2018.",https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_North_Korea,Not an Event
Rosemarkie,"Rosemarkie (Scots: Rossmartnie, from Scottish Gaelic: Ros Mhaircnidh meaning ""promontory of the horse stream"") is a village on the south coast of the Black Isle peninsula in Ross-shire  (Ross and Cromarty), northern Scotland.",https://en.wikipedia.org/wiki/Rosemarkie,Not an Event
Longriggend,"Longriggend is a village in North Lanarkshire, Scotland, with a population of approximately 200.",https://en.wikipedia.org/wiki/Longriggend,Not an Event
Myrmecia pyriformis,"Myrmecia pyriformis, also known as the bull ant or inch ant, is an Australian ant. Myrmecia pyriformis belongs to the genus Myrmecia. It is abundant in many major cities of Australia, but mostly spotted in the eastern states. The species is of a similar appearance to the Myrmecia forficata.
Sizes of the Myrmecia pyriformis range around 14–23 millimetres (0.55–0.91 inches) long. Female workers can grow as large as 26 millimetres (1.0 inch) while males only grow to 18–20 millimetres (0.71–0.79 inches) long. Mandibles and most other features are dark red. Thoraxes are sometimes blackish-brown.
Myrmecia pryformis is known to survive without a queen. While some species of Myrmecia possess the gamergates, the female workers of Myrmecia pyriformis are also able to reproduce. A colony of the genus was collected in 1998 without a queen, but the colony continued producing workers for the next three years.
Guinness World Records listed Myrmecia pyriformis as the world's most dangerous ant.",https://en.wikipedia.org/wiki/Myrmecia_pyriformis,Not an Event
ThedaCare Regional Medical Center–Appleton,"ThedaCare Regional Medical Center–Appleton, formerly Appleton Medical Center (1984–2015), and Appleton Memorial Hospital (1958–1984), serves the northern side of the city of Appleton, Wisconsin.  The hospital was chartered by the State of Wisconsin in 1949. After a 12-year fundraising effort, Appleton Memorial Hospital opened in 1958. The hospital was renamed Appleton Medical Center in 1984. In 1987, this hospital merged financially with ThedaCare Regional Medical Center–Neenah to form the Novus Health Group, now called ThedaCare.

",https://en.wikipedia.org/wiki/ThedaCare_Regional_Medical_Center%E2%80%93Appleton,Not an Event
Lyconus,Lyconus is a genus of merluccid hakes known only from the Atlantic Ocean.,https://en.wikipedia.org/wiki/Lyconus,Not an Event
Clarkia imbricata,"Clarkia imbricata is a rare species of flowering plant in the evening primrose family known by the common name Vine Hill clarkia. It is endemic to Sonoma County, California, where it is known from only one remaining natural occurrence near Vine Hill. A second natural population located on private land was extirpated when the owners plowed up the soil crust. The California Native Plant Society has established a third population from cuttings and is tending it in a reserve. This is a federally listed endangered species.
Vine Hill clarkia is an annual herb growing erect to about half a meter in maximum height. The leaves are lance-shaped and about 2 centimeters long. The inflorescence is a dense array of open flowers and erect closed flower buds. The four sepals separate when the flower opens. The petals are fan-shaped with frilly edges, measuring 2 to 2.5 centimeters long. They are lavender with a wash of white near the base and a wedge of darker lavender above. There are 8 stamens with anthers of equal size, and a protruding stigma.",https://en.wikipedia.org/wiki/Clarkia_imbricata,Not an Event
Total Recall (Negative Approach album),"Total Recall is a 1992 compilation album by the American hardcore punk band Negative Approach. It includes everything released by the band at the time, which was ""Lost Cause"" from the compilation EP Process of Elimination, their 1982 self-titled EP and their 1983 album Tied Down. It also features previously unreleased live and demo tracks.",https://en.wikipedia.org/wiki/Total_Recall_(Negative_Approach_album),Not an Event
Grand Burgher,"Grand Burgher [male] or Grand Burgheress [female] (from German: Großbürger [male], Großbürgerin [female]) is a specific conferred or inherited title of medieval German origin and legally defined preeminent status granting exclusive constitutional privileges and legal rights (German: Großbürgerrecht). Grand Burghers were magnates and subordinate only to the Emperor, independent of feudalism and territorial nobility or lords paramount. 
A member class within the patrician ruling elite, the Grand Burgher was a type of urban citizen and social order of highest rank.  They existed as a formally defined upper social class, made up of affluent individuals and elite burgher families in medieval German-speaking city-states and towns under the Holy Roman Empire. They usually came from a wealthy business or significant mercantile background and estate. This hereditary title (and influential constitutional status) was privy to very few individuals and families across Central Europe. The title formally existed well into the late 19th century and early part of the 20th century. 
In some instances, the Grand Burghers (Großbürger) or patricians (""Patrizier"") constituted the ruling class. This was true in autonomous German-speaking cities and towns of Central Europe that held a municipal charter, town privileges (German town law). Grand Burghers also existed as a ruling class in free imperial cities (such as Hamburg, Augsburg, Cologne, and Bern) that held imperial immediacy, or where nobility had no power of authority or supremacy.

",https://en.wikipedia.org/wiki/Grand_Burgher,Not an Event
"Beddington Heights, Calgary","Beddington Heights is an established suburban neighbourhood in northwest Calgary, Alberta, Canada. The community is bounded by Berkshire Boulevard to the north, Beddington Trail to the east, Beddington Boulevard to the south and 14th Street W to the west.
Beddington Heights is in Ward 4.","https://en.wikipedia.org/wiki/Beddington_Heights,_Calgary",Not an Event
Jamboree (TV series),"Jamboree was a British children's television programme that aired on CITV from 2 June 1998 until 24 May 2001. Jamboree was produced by Floella Benjamin Productions for XL Entertainment, a production company based in Chichester, United Kingdom. It was primarily aimed at its target audience of pre-school children.",https://en.wikipedia.org/wiki/Jamboree_(TV_series),Not an Event
Bzou,"Bzou (Arabic: بزو Berber languages: ⴱⵣⵓ)is a town  in the northwest corner of Morocco’s Azilal Province, just off the main road between the major cities of Beni-Mellal and Marrakesh. The sprawling commune of Bzou is composed of various Berber (Tamazight) and Darija-speaking douwars (hamlets) tucked into the foothills of the High Atlas Mountains. The main, Darija speaking cluster of douwars (Lamdarssa, Aghbalu, Bahi) forms Bzou's heart; on its flanks are an assortment of smaller, generally Berber douwars up in the surrounding mountains and cradling the banks of the river Oued el Abid.
With a population of approximately 4,200 people in its center and 14,505 in the commune as a whole, Bzou is regionally and nationally famous for its production of the highest quality fabric used in the tailoring of a specific piece of traditional Moroccan clothing known as Djellaba. Additionally, Bzou produces a considerable amount of olives, olive oil, and honey. Economically speaking, Bzou is heavily dependent on this basic agriculture and the extremely labor-intensive, handmade fabric for which it is famous.

",https://en.wikipedia.org/wiki/Bzou,Not an Event
Pakistan A cricket team,"The Pakistan national cricket team has represented Pakistan in international cricket since 1952. It is controlled by the Pakistan Cricket Board (PCB), the governing body for cricket in Pakistan, which is a Full Member of the International Cricket Council (ICC). Pakistan compete in cricket tours and tournaments sanctioned by the PCB and other regional or international cricket bodies in Test, One Day International (ODI), and Twenty20 International (T20) formats. Pakistan are current ICC Champions Trophy holders.
Pakistan were given Test status in 1952 following a recommendation from India, but faced limited international success until the 1980s, when they became fixtures in the latter stages of tournaments. They won their first international trophy, the ICC World Cup, in 1992, and then won the Asia Cup in 2000. They saw increased success in the 21st century, winning the T20 World Cup in 2009, the Asia Cup in 2012, and ICC Champions Trophy in 2017. Pakistan won the first Asian Test Championship in 1999, and was the fourth team to win the now-defunct ICC Test Championship in 2016. Pakistan have the second-highest win percentage in international T20 cricket (with a minimum of 150 games played), the fourth-highest win percentage in ODI cricket, and the fourth-best win-loss ratio in Test cricket (both with a minimum of 400 games played).
Pakistan has been plagued by security concerns and domestic instability due to terrorism and the war on terror, restricting it as a venue for international cricket in the 21st century. Despite hosting the 1987 and 1996 World Cups (with the 1996 final played in Lahore), cricket was not played in the country after an attack against the Sri Lanka national team in 2009; Pakistan then played one-day games in the United Arab Emirates until 2016 and Test games in the UAE until 2019. International cricket was resumed in Pakistan from 2016, which coincided with the debut of the Pakistan Super League, following improvements in security and overall reduction in terrorism.

",https://en.wikipedia.org/wiki/Pakistan_national_cricket_team,Not an Event
2018 NextEra Energy Resources 250,"NextEra Energy Resources, LLC (NEER) is a wholesale electricity supplier based in Juno Beach, Florida. NEER is a subsidiary of NextEra Energy (NYSE: NEE), a Fortune 200 company. Prior to 2009, NextEra Energy Resources was known as FPL Energy.
NextEra Energy Resources is the world's largest operator of wind and solar projects. In addition to wind and solar, NEER owns and operates generating plants powered by nuclear energy, natural gas, and oil. As of December 2017, the combined capacity of NEER's facilities is 19.06 gigawatts (GW) across 32 states, 4 Canadian provinces, and 1 province in Spain. NEER also develops and builds battery storage projects. As of December 2017, NEER owns and operates approximately 205 electrical substations and 1,190 circuit miles of electric power transmission lines.

",https://en.wikipedia.org/wiki/NextEra_Energy_Resources,Not an Event
Ishtuganovo,"Ishtuganovo (Russian: Иштуганово; Bashkir: Иштуған, İştuğan) is a rural locality (a village) and the administrative centre of Ishtuganovsky Selsoviet, Meleuzovsky District, Bashkortostan, Russia. The population was 339 as of 2010. There are 3 streets.",https://en.wikipedia.org/wiki/Ishtuganovo,Not an Event
2012 CFU Club Championship,"The 2012 CFU Club Champions’ Cup was the 14th edition of the CFU Club Championship, the annual international club football competition in the Caribbean region, held amongst clubs whose football associations are affiliated with the Caribbean Football Union (CFU). The top three teams in the tournament qualified for the 2012–13 CONCACAF Champions League.

",https://en.wikipedia.org/wiki/2012_CFU_Club_Championship,Event
1976 All-Atlantic Coast Conference football team,"The 1976 All-Atlantic Coast Conference football team consists of American football players chosen by the Associated Press (AP) as the best at each position in Atlantic Coast Conference (""ACC"") during the 1976 NCAA Division I football season.",https://en.wikipedia.org/wiki/1976_All-Atlantic_Coast_Conference_football_team,Not an Event
Center for Civic Media,"The MIT Center for Civic Media (formerly the Center for Future Civic Media) was a research and practical center that developed and implemented tools that supported political action and ""the information needs of [civic] communities"". Its mission read in part:

The MIT Center for Civic Media creates and deploys technical and social tools that fill the information needs of communities.
We are inventors of new technologies that support and foster civic media and political action; we are a hub for the study of these technologies; and we coordinate community-based test beds both in the United States and internationally.
At the end of August, 2020, the Center for Civic Media closed down.",https://en.wikipedia.org/wiki/Center_for_Civic_Media,Not an Event
Parastenolechia formosana,Parastenolechia formosana is a moth of the family Gelechiidae. It is found in Taiwan.,https://en.wikipedia.org/wiki/Parastenolechia_formosana,Not an Event
Average path length,"Average path length, or average shortest path length is a concept in network topology that is defined as the average number of steps along the shortest paths for all possible pairs of network nodes. It is a measure of the efficiency of information or mass transport on a network.

",https://en.wikipedia.org/wiki/Average_path_length,Not an Event
Calathus tombesii,Calathus tombesii is a species of ground beetle from the Platyninae subfamily that is endemic to Italy.,https://en.wikipedia.org/wiki/Calathus_tombesii,Not an Event
Gulbarga Uttar Assembly constituency,"Gulbarga Uttar Assembly seat is one of 224 assembly constituencies in Karnataka in India. It is part of Gulbarga Lok Sabha constituency. The major communities residing in this constituency are Muslims, Lingayats and Dalits, with Muslims in 52% majority. The constituency is known for its historical and cultural significance, with several ancient temples and monuments located in the area.",https://en.wikipedia.org/wiki/Gulbarga_Uttar_Assembly_constituency,Not an Event
Zebinella selandica,"Zebinella selandica is an extinct species of minute sea snail, a marine gastropod mollusk or micromollusk in the family Rissoinidae.",https://en.wikipedia.org/wiki/Zebinella_selandica,Not an Event
Prohibition in Iceland,"Prohibition in Iceland went into effect in 1915 and lasted, to some extent, until 1 March 1989 (since celebrated as ""Beer Day""). The ban had originally prohibited all alcohol, but from 1922 legalized wine and in 1935 legalized all alcoholic beverages except beer with more than 2.25% alcohol content. As in many other states with prohibition, ""illegal brewing and smuggling of alcoholic beverages were widespread during the ban.""
According to one study, ""Opposition to beer in Iceland was found to be strongest among Alþingi members from rural areas and traditional socialist parties. The most influential argument against beer alone was that adolescents are particularly susceptible to the temptation to drink beer. Opponents of the beer ban in Alþingi pointed out the peculiar nature of the law allowing hard liquor but prohibiting the weaker beverage. More liberal alcohol policies have increased the total amount of alcohol consumed in Iceland in recent years.""",https://en.wikipedia.org/wiki/Prohibition_in_Iceland,Event
2003–04 West Ham United F.C. season,"The 2003–04 season saw West Ham United competing in the First Division for the first time since the 1992–93 season, having been relegated from the Premiership in 18th place the previous year.

",https://en.wikipedia.org/wiki/2003%E2%80%9304_West_Ham_United_F.C._season,Event
"Vacas, Villalba, Puerto Rico","Vacas is a barrio in the municipality of Villalba, Puerto Rico. Its population in 2010 was 4,049.","https://en.wikipedia.org/wiki/Vacas,_Villalba,_Puerto_Rico",Not an Event
Turris faleiroi,"Turris faleiroi is a species of sea snail, a marine gastropod mollusk in the family Turridae, the turrids.",https://en.wikipedia.org/wiki/Turris_faleiroi,Not an Event
Macintosh LC III,"The Macintosh LC III is a personal computer designed, manufactured, and sold by Apple Computer from February 1993 to February 1994. It replaced the commercially successful Macintosh LC II in Apple's lineup of mid-class computers, and was significantly faster, with MacWorld Magazine benchmarks showing 2x performance in all major categories - CPU, disk, video and maths.  It was also significantly less expensive; the LC III with an 80 MB hard disk was priced at US$1,349 at introduction, $700 less than the LC II.  The LC III was sold primarily (but not exclusively) to educational institutions, and a corresponding Performa variant called the Performa 450 was sold to the consumer market.
A speed-bumped version, called the Macintosh LC III+ was released in October of the same year, with a 33 MHz CPU.  Three Performa variants of this model were released: the 460, 466 and 467. These faster models replaced the LC III and Performa 450, with sales of the original models continuing until the end of 1993 as dealers depleted their stocks. New sales of the LC III+ ended in early 1994 as Apple neared the completion of the transition away from 68030 processors. The 68LC040-based LC 475 and Performa 475 were their replacements.

",https://en.wikipedia.org/wiki/Macintosh_LC_III,Not an Event
Satellite City,"A satellite city or satellite town is a smaller municipality or settlement that is part of (or on the edge of) a larger metropolitan area and serves as a regional population and employment center. It differs from mere suburbs, subdivisions and especially bedroom communities in that it has employment bases sufficient to support its residential population, and conceptually, could be a self-sufficient community outside of its larger metropolitan area. However, it functions as part of a metropolis and experiences high levels of cross-commuting (that is, residents commuting out of and employees commuting into the city).",https://en.wikipedia.org/wiki/Satellite_city,Not an Event
Colias sieversi,"Colias sieversi is a butterfly of the family Pieridae, that is found in Tajikistan.
Colias sieversi was described from the Peter the Great Mountains, in Central Asia which occupy the eastern part of Bukhara and form a westerly extension of the northern Pamir.

",https://en.wikipedia.org/wiki/Colias_sieversi,Not an Event
Razlog Valley,"The Razlog Valley (Bulgarian: Разложка котловина, romanized: Razlozhka kotlovina) is a valley in southwestern Bulgaria, Blagoevgrad Province, containing the Razlog, Bansko, and Belitsa municipalities. It is bounded by the Rila Mountains to the north and northwest, the Pirin Mountains to the south and southwest, and the Rhodope Mountains to the east. The transitional continental Mediterranean climate and nature of the valley are influenced by both the high alpine mountain “walls” of Rila and Pirin and the vast and wild Rhodopes, and the warm Mediterranean climate of the Aegean Sea entering from the south via the Mesta river course.
It is home to Bansko, a renowned winter resort center and one of the top tourist destinations in Bulgaria. Another popular ski center is Semkovo.
The valley is a syncline representing a structural sedimentary basin with an average altitude of the valley bottom of more than 800 m. The highest mountain ridges surrounding the valley reach almost 3000 m, and are rich in glacial landforms. In its northeastern part, between Rila and the Rhodopes, is located the Belishko field, which is part of the valley. Within these limits from west-northwest to east-southeast, its length reaches 21 km and its average width is 12 km.
There are four towns - Bansko, Belitsa, Dobrinishte and Razlog - and many villages in the area, some of them being Banya, Bachevo, Dobarsko, Godlevo, Gorno Draglishte, Dolno Draglishte, Eleshnitsa, Kraishte, Gorno Kraishte. The town of Razlog was named after the region in 1923 and previously was known as Mehomiya.
The Razlog Valley has abundant water resources, including many tributaries of the Mesta River, as well as hot springs in the villages of Banya, Bachevo and Eleshnitsa and the Razhdavets and Katarino areas, with the temperature of some of the springs reaching 60 °C and the discharge 70-80 litres per second.

",https://en.wikipedia.org/wiki/Razlog_Valley,Not an Event
Leggadina,Leggadina is a genus of rodents from Australia.,https://en.wikipedia.org/wiki/Leggadina,Not an Event
Buenos Aires Central Business District,"The Buenos Aires Central Business District is the main commercial centre of Buenos Aires, Argentina, though not an official city ward. While the barrios of Puerto Madero and Retiro house important business complexes and modern high-rise architecture, the area traditionally known as Microcentro (Spanish: Microcenter) is located within San Nicolás and Monserrat, roughly coinciding with the area around the historic center of the Plaza de Mayo. The Microcentro has a wide concentration of offices, service companies and banks, and a large circulation of pedestrians on working days. Another name given to this unofficial barrio is La City, which refers more precisely to an even smaller sector within the Microcentro, where almost all the banking headquarters of the country are concentrated.

",https://en.wikipedia.org/wiki/Buenos_Aires_Central_Business_District,Not an Event
SS Suremico,Suremico was a Design 1023 cargo ship built for the United States Shipping Board (USSB) immediately after World War I. She was later named the Nisqually and converted into a barge and later a scow. She was bombed and sunk during the Battle of Wake Island.,https://en.wikipedia.org/wiki/SS_Suremico,Not an Event
Laccosperma secundiflorum,"Laccosperma secundiflorum, the gao, is a species of palm found in the Dzangha-Sangha tropical forests of Cameroon. It has thorny stems, which it uses to wrap around nearby trees, enabling it to grow to heights of over 30 metres. The local population harvests the trees, and uses them to make palm oil and palm wine, as well as canes (similar to rattan) for furniture, mats and baskets.",https://en.wikipedia.org/wiki/Laccosperma_secundiflorum,Not an Event
"Katilovo, Cherepovetsky District, Vologda Oblast","Katilovo (Russian: Катилово) is a rural locality (a village) in Korotovskoye Rural Settlement, Cherepovetsky District, Vologda Oblast, Russia. The population was 7 as of 2002.

","https://en.wikipedia.org/wiki/Katilovo,_Cherepovetsky_District,_Vologda_Oblast",Not an Event
Oregon Indoor Clean Air Act,"The Oregon Indoor Clean Air Act, also known as the Smokefree Workplace Law, is a measure passed in 1981 by the US State of Oregon prohibiting smoking in public indoor places except in certain designated smoking areas. The objective is to protect non-smokers in confined areas from second-hand smoke. Beginning on January 1, 2016, the law was extended to cover ""inhalant delivery systems"" such as e-cigarettes.

",https://en.wikipedia.org/wiki/Oregon_Indoor_Clean_Air_Act,Event
Workflow pattern,"A workflow pattern is a specialized form of design pattern as defined in the area of software engineering or business process engineering. Workflow patterns refer specifically to recurrent problems and proven solutions related to the development of workflow applications in particular, and more broadly, process-oriented applications.

",https://en.wikipedia.org/wiki/Workflow_pattern,Not an Event
List of protected heritage sites in Anhée,"This table shows an overview of the protected heritage sites in the Walloon town Anhée. This list is part of Belgium's national heritage.

",https://en.wikipedia.org/wiki/List_of_protected_heritage_sites_in_Anh%C3%A9e,Not an Event
Westfield Whip Manufacturing Company,"Westfield Whip Manufacturing Company is a historic factory at 360 Elm Street in Westfield, Massachusetts.  Built about 1887, it is the best preserved of Westfield's extant whip factory buildings.  It is also home to the last surviving business of the many whipmakers that once operated in Westfield.  The factory was listed on the National Register of Historic Places in 1985, and included in an expansion of the Westfield Center Historic District in 2013.",https://en.wikipedia.org/wiki/Westfield_Whip_Manufacturing_Company,Not an Event
Norway men's national pitch and putt team,"The Norway men's national pitch and putt team represents Norway in the pitch and putt international competitions. It is managed by the Norges Pitch & Putt Forbund (NPPF).
""Norges Pitch & Putt Forbund"" is member of the European Pitch and Putt Association, and one of the founders of the Federation of International Pitch and Putt Associations (FIPPA) in 2006.
Norway reached the 4th place in the 2004 Pitch and putt World Cup and the 6th place in the 2007 and 2010 European Championships.

",https://en.wikipedia.org/wiki/Norway_men%27s_national_pitch_and_putt_team,Not an Event
Allkaj,"Allkaj is a village and a former municipality in the Fier County, western Albania. At the 2015 local government reform it became a subdivision of the municipality Lushnjë. The population at the 2011 census was 4,319.",https://en.wikipedia.org/wiki/Allkaj,Not an Event
Gloucester Net and Twine Company,"The Gloucester Net and Twine Company is a historic factory in Gloucester, Massachusetts.  It was the factory of one of Gloucester's most important fishing-related manufacturing businesses, founded in 1884.  The complex was built c. 1899.  The main factory building is a utilitarian wood-frame structure three stories high, six window bays wide and fourteen long.  Its long facade, along Maplewood Avenue, is centered on a four-story tower, to the right of which is a single-story brick power supply building with Italianate detailing.
The complex was listed on the National Register of Historic Places in 1996.",https://en.wikipedia.org/wiki/Gloucester_Net_and_Twine_Company,Not an Event
2017 Città di Caltanissetta,"The 2017 Città di Caltanissetta was a professional tennis tournament played on clay courts. It was the 19th edition of the tournament which was part of the 2017 ATP Challenger Tour. It took place in Caltanissetta, Italy between 12 and 18 June 2017.",https://en.wikipedia.org/wiki/2017_Citt%C3%A0_di_Caltanissetta,Event
1st Vermont Cavalry Regiment,"The 1st Vermont Cavalry Regiment was a three years' cavalry regiment in the Union Army during the American Civil War. It served in the Eastern Theater from November 1861 to August 1865, in the Cavalry Corps, Army of the Potomac.

",https://en.wikipedia.org/wiki/1st_Vermont_Cavalry_Regiment,Not an Event
Good Taste Is Timeless,"Good Taste Is Timeless is the fifth studio album by the psychedelic folk band the Holy Modal Rounders, released in 1971 through Metromedia Records.",https://en.wikipedia.org/wiki/Good_Taste_Is_Timeless,Not an Event
List of the United States military installations in Iraq,"The United States Department of Defense continues to have a large number of temporary military bases in Iraq, most a type of forward operating base (FOB).
Depending on their size or utility, the installations were called: camp, forward operating bases (FOBs), contingency operating bases (COBs), contingency operating sites (COSs), combat outposts (COPs), patrol base (PBs), logistic based (log bases), fire bases (FBs), convoy support centers (CSCs), logistic support areas (LSAs), and joint security stations (JSSs).
Near the end of Occupation of Iraq (2003–2011), the last several camps and forward operating bases were changed to contingency operating bases and sites.
At the height of the occupation the US had 170,000 men and women in uniform stationed in 505 bases sprinkled throughout all the provinces of Iraq. Another 135,000 private military contractors were also working in Iraq.
Due to International military intervention against ISIL, personnel have returned to old bases and new bases created. Control of many U.S.-operated bases was transferred to the Iraqi government during the 2020–2021 U.S. troop withdrawal.
At the request of the Iraqi government in January 2024, and amid rising regional tensions following the 2023 Israeli invasion of Gaza, the US and Iraq are set to begin negotiations to end US military presence in Iraq.

",https://en.wikipedia.org/wiki/List_of_the_United_States_military_installations_in_Iraq,Not an Event
Hope Brook Aerodrome,"Hope Brook Airport is an abandoned aerodrome located 7.4 nautical miles (13.7 km; 8.5 mi) east of Grand Bruit, at the Hope Brook Gold Mine, Newfoundland and Labrador, Canada.

",https://en.wikipedia.org/wiki/Hope_Brook_Aerodrome,Not an Event
2015 Nigerian House of Representatives elections in Kano State,"The 2015 Nigerian House of Representatives elections in Kano State was held on March 28, 2015, to elect members of the House of Representatives to represent Kano State, Nigeria.",https://en.wikipedia.org/wiki/2015_Nigerian_House_of_Representatives_elections_in_Kano_State,Event
"Conway, Kansas","Conway is an unincorporated community in southwestern Jackson Township, McPherson County, Kansas, United States.  It lies along U.S. Route 56 and a Kansas and Oklahoma Railroad line, west of the city of McPherson.

","https://en.wikipedia.org/wiki/Conway,_Kansas",Not an Event
Chuquiananta,"Chuquiananta (possibly from Aymara chuqi gold, Quechua chuqi metal, gold (<Aymara), every kind of precious metal) is a mountain in the Andes of southern  Peru, about 5,300 metres (17,388 ft) high. It is situated in the Moquegua Region, Mariscal Nieto Province, Torata District, and in the Tacna Region, Candarave Province, Camilaca District. Chuquiananta lies south-west of Tutupaca volcano, south-east of Pomani.",https://en.wikipedia.org/wiki/Chuquiananta,Not an Event
Robinson Department Store,"Robinson Department Store is a Thai owned department store. It was established in 1979 and was merged with Central Group in 1995. It is positioned as a mid-market retailer. The company, Robinson Public Company Limited, was registered in the stock exchange of Thailand in 1992 under the ticker SET: ROBINS. It is listed on the SET50 index. The company and its subsidiaries operate department stores under the Robinson brand and shopping centers under Robinson Lifestyle brand.
After the merger  Robinson Department Store has been transferred to be under the management of  Central Department Store
As of year-end 2014 operated 39 stores in Thailand and two in Vietnam totaling over 450,000 m2 of retail space. A total of 48 branches were scheduled by the end of 2018: 11 branches in Bangkok Metropolitan Region and 37 branches in other provinces, together with 2 branches in Vietnam.

",https://en.wikipedia.org/wiki/Robinson_Department_Store,Not an Event
